scenario,pi1,rep,scheme,d1,r1,ok,n_with_fail_b,n_cross_c,a0,a1,lam,q,log_xi,se,lo,hi,log_xi_true,se_finite
S2-moderate,0.75,123,c,14,4,1,4,4,-3.568878154317056,1.9323205689716412,0.040375275449446,0.6620342522872744,8.78296007443516,0.34758483087425207,8.10170632434918,9.464213824521138,9.174162719372127,1.0
S2-moderate,0.75,128,a,6,10,1,10,10,-8.461004382907095,7.829515207493962,0.0001234098041378,0.932426688401348,11.535353744113667,,,,9.174162719372127,
S2-moderate,0.75,128,b,6,10,1,10,10,-8.54764065955988,7.928221203667388,0.0001234098107667,0.938121574784574,11.558361678477112,,,,9.174162719372127,0.0
S2-moderate,0.75,128,c,6,10,1,10,10,-2.099448224165368,2.3471556545063614,0.7191399052524492,0.4293523051553126,10.116373964463602,,,,9.174162719372127,0.0
S2-moderate,0.75,129,a,11,6,1,6,6,-3.437608286346782,11.42437342880146,8103.083230199383,0.064964328660133,88.35693056528724,,,,9.174162719372127,
S2-moderate,0.75,129,b,11,6,1,6,6,1.7704108651951738,0.1253521535765246,8102.506117985084,0.0634305394205814,7.973009312249592,,,,9.174162719372127,0.0
S2-moderate,0.75,129,c,11,6,1,6,6,-1.3027246336192364,1.608660656886923,1.728698208882541,0.3822706969216729,9.212215366141532,0.4341602322321934,8.361276947446887,10.063153784836176,9.174162719372127,1.0
S2-moderate,0.75,130,a,10,7,1,7,7,-2.1123785403127275,-1.4390141915758818,0.0104645267745192,0.6740085240242412,5.846026198100462,,,,9.174162719372127,
S2-moderate,0.75,130,b,10,7,1,7,7,1.551345289867436,0.3205555689854906,4890.698936798851,0.0799271362348023,9.057012940361696,0.5604939252680482,7.958465033282837,10.155560847440555,9.174162719372127,1.0
S2-moderate,0.75,130,c,10,7,1,7,7,-2.2670345465447213,1.2535939582108726,0.1604365698016506,0.530716824641265,8.412826124437679,,,,9.174162719372127,0.0
S2-moderate,0.75,131,a,12,6,1,6,6,-0.8402701615839174,-1.2133261987419803,0.2095659996304819,0.4943824653269855,5.588921625348301,,,,9.174162719372127,
S2-moderate,0.75,131,b,12,6,1,6,6,-2.458518179165627,2.781811682038795,0.3698506865535851,0.465060757486147,10.11501019601835,,,,9.174162719372127,0.0
S2-moderate,0.75,131,c,12,6,1,6,6,-0.6913222118799276,1.3560493929883812,7.384716121921805,0.3172458104291962,9.2017692525005,0.2850364358244436,8.643108104002927,9.760430400998072,9.174162719372127,1.0
S2-moderate,0.75,132,a,7,9,1,9,9,-1.5378437765821134,2.037137862987884,0.8089430915097878,0.3780170063881228,9.903419861782345,,,,9.174162719372127,
S2-moderate,0.75,132,b,7,9,1,9,9,-2.2607608633339256,2.8670814953894004,0.3305188167905215,0.4226253864323518,10.623734757414848,,,,9.174162719372127,0.0
S2-moderate,0.75,132,c,7,9,1,9,9,-1.8055498831863128,1.8330407097511536,0.4865635649155947,0.4284866109113224,9.364741324827149,,,,9.174162719372127,0.0
S2-moderate,0.75,133,a,14,4,1,4,4,-0.2758959539013769,4.354830808985179,8103.082479411637,0.0765300251557743,33.647767252786565,,,,9.174162719372127,
S2-moderate,0.75,133,b,14,4,1,4,4,1.6027636934230969,0.1256629903683307,5613.076012954733,0.0853456458280593,7.885064914332451,,,,9.174162719372127,0.0
S2-moderate,0.75,133,c,14,4,1,4,4,-2.022049047124462,1.4120396421050645,0.3829343496774629,0.4880267080194468,8.683875657495527,,,,9.174162719372127,0.0
S2-moderate,0.75,134,a,7,9,1,9,9,-4.140316913166929,-1.2390093628150876,0.0001234098045623,0.9147924290514547,6.416839027519987,,,,9.174162719372127,
S2-moderate,0.75,134,b,7,9,1,9,9,-9.244399404235814,11.99999999749439,0.0010866808581047,0.7857765328042577,14.693485749036356,,,,9.174162719372127,0.0
S2-moderate,0.75,134,c,7,9,1,9,9,-1.3281219353318374,1.622023006404777,2.641476680331596,0.3775777056922533,9.440830606346267,,,,9.174162719372127,0.0
S2-moderate,0.75,135,a,11,6,1,6,6,-1.668952948119414,7.323384931449748,5530.757776939756,0.0803718908061671,49.401738651984,,,,9.174162719372127,
S2-moderate,0.75,135,b,11,6,1,6,6,1.6095881044794085,0.1384715081551989,4757.218459967707,0.0838494944291186,7.914360632783468,0.867391964818822,6.214303621259143,9.614417644307792,9.174162719372127,1.0
S2-moderate,0.75,135,c,11,6,1,6,6,-2.080471487423881,1.6240280011308268,0.3422865898885381,0.4836653006870841,8.883386831117503,0.4048566634872966,8.08988235178135,9.676891310453657,9.174162719372127,1.0
S2-moderate,0.75,136,a,10,7,1,7,7,0.1813672760539076,0.1952365373519874,20.85434047386239,0.267948611577023,7.519639582956631,,,,9.174162719372127,
S2-moderate,0.75,136,b,10,7,1,7,7,1.4227220055507015,0.3957217376294868,2427.104062815884,0.0919795578133952,9.194866761941451,0.3990089234805669,8.412823642409442,9.97690988147346,9.174162719372127,1.0
S2-moderate,0.75,136,c,10,7,1,7,7,-0.7001604948993019,1.4471341778162166,9.14081331596029,0.3083807961779963,9.521360836264462,0.2907314990565701,8.951537568942243,10.09118410358668,9.174162719372127,1.0
S2-moderate,0.75,137,a,12,6,1,6,6,1.732486788353627,-0.0630197996201555,6157.029202055193,0.0794491598292951,6.8080538635882615,,,,9.174162719372127,
S2-moderate,0.75,137,b,12,6,1,6,6,1.2109585060198405,0.321932159234667,1268.385608475086,0.1251832145367878,8.415125462068916,,,,9.174162719372127,0.0
S2-moderate,0.75,137,c,12,6,1,6,6,-2.7378772813471866,2.4703979159568226,0.2047906647926294,0.5179467334930243,9.61975910309096,,,,9.174162719372127,0.0
S2-moderate,0.75,138,a,12,6,1,6,6,-0.4594936482204073,4.101673756577444,2806.2636490122,0.1160319357627813,23.76282741533897,,,,9.174162719372127,
S2-moderate,0.75,138,b,12,6,1,6,6,0.8655403227789273,0.2944141965890946,547.0549712436795,0.1725611415967554,8.089155857793413,,,,9.174162719372127,0.0
S2-moderate,0.75,138,c,12,6,1,6,6,-3.1223876610584567,1.7284806415140468,0.0482872342434809,0.6125013079903363,8.724475100121964,,,,9.174162719372127,0.0
S2-moderate,0.75,139,a,13,5,1,5,5,-2.2850607392336704,8.782472913171677,8103.083886042898,0.0727366456541585,63.06570266270291,,,,9.174162719372127,
S2-moderate,0.75,139,b,13,5,1,5,5,1.5834641559521423,0.2008629355621071,5266.823127119454,0.0832415123893266,8.312158018787482,0.4801059600015381,7.371167628421439,9.253148409153525,9.174162719372127,1.0
S2-moderate,0.75,139,c,13,5,1,5,5,-1.5945462342306982,1.2583434222437395,0.9180053322415372,0.4395706433844539,8.670491971121503,0.3352376019470008,8.013438345041807,9.3275455972012,9.174162719372127,1.0
S2-moderate,0.75,144,a,12,6,1,6,6,-3.190236018636618,10.340564761981868,4778.2239821668045,0.0975970868859726,56.27811200774224,,,,9.174162719372127,
S2-moderate,0.75,144,b,12,6,1,6,6,0.9457565010456808,0.303904113321982,682.0338416432468,0.1614468939626593,8.156715348009447,,,,9.174162719372127,0.0
S2-moderate,0.75,144,c,12,6,1,6,6,-3.0630451269416747,1.6716341435468915,0.0476068768648456,0.6092470845091037,8.66452057181472,,,,9.174162719372127,0.0
S2-moderate,0.75,145,a,10,7,1,7,7,-0.3820307014904383,4.461343472069524,3643.323759377838,0.0828731595017603,32.33898190454203,,,,9.174162719372127,
S2-moderate,0.75,145,b,10,7,1,7,7,0.7320128175744048,0.6664811014763943,258.8360690397917,0.1655760864170363,9.169211776708831,0.5725990654001933,8.046938230943157,10.291485322474506,9.174162719372127,1.0
S2-moderate,0.75,145,c,10,7,1,7,7,0.0809980515086586,1.1760829400417083,50.28264598567118,0.2190870034580514,9.857379511404014,0.2953063183457462,9.278589763039232,10.436169259768796,9.174162719372127,1.0
S2-moderate,0.75,146,a,12,6,1,6,6,-0.7895638579536843,1.4286959983072711,8.623687910965153,0.3257047273180545,9.301368776145065,,,,9.174162719372127,
S2-moderate,0.75,146,b,12,6,1,6,6,1.1972653931818087,0.3607688362784906,1096.2520727970718,0.1255330460965846,8.482190972908738,0.4881701140687105,7.525395131005255,9.438986814812221,9.174162719372127,1.0
S2-moderate,0.75,146,c,12,6,1,6,6,-1.33096354531571,1.3110556011172276,1.6892675716863177,0.4053950786478995,8.759813519061973,0.3415566303472147,8.090374824900572,9.429252213223375,9.174162719372127,1.0
S2-moderate,0.75,147,a,10,7,1,7,7,-5.99612333783844,6.4470760201399475,0.0176729133490201,0.7039097195412075,11.778673408294967,,,,9.174162719372127,
S2-moderate,0.75,147,b,10,7,1,7,7,-0.4233283555785105,0.6297618602358308,26.571620558699927,0.3214091357332251,8.320965928564036,0.5729997644427868,7.197907027106239,9.444024830021831,9.174162719372127,1.0
S2-moderate,0.75,147,c,10,7,1,7,7,-3.8298804671293145,1.4479894441314962,0.0127946831443079,0.7205713771155163,8.402630284307007,0.5785416458617757,7.2687094948614,9.536551073752614,9.174162719372127,1.0
S2-moderate,0.75,140,a,4,12,1,12,12,1.4203967703291944,-0.7555549633078298,560.3170334169756,0.1581422510332313,5.130475937572724,,,,9.174162719372127,
S2-moderate,0.75,140,b,4,12,1,12,12,-0.6533081647585728,1.358199749457144,17.568374862666506,0.2994327481256773,9.703647941459142,,,,9.174162719372127,0.0
S2-moderate,0.75,140,c,4,12,1,12,12,-1.695062464114863,1.633415709050192,1.3461875703342956,0.4174813860539731,9.422057420218728,,,,9.174162719372127,0.0
S2-moderate,0.75,141,a,10,7,1,7,7,-3.7983544398100353,11.407982986821809,2724.3187837264545,0.1122317291921786,54.3586523645771,,,,9.174162719372127,
S2-moderate,0.75,141,b,10,7,1,7,7,1.3408484532600662,0.3978016586513735,3683.523784248182,0.1022993558304333,9.151715344968194,0.30089785464871915,8.561966386831337,9.741464303105051,9.174162719372127,1.0
S2-moderate,0.75,141,c,10,7,1,7,7,-2.2758094754111475,1.597122613962155,0.38482188980916,0.5058800509952135,8.91773703996653,0.26746746415953965,8.393510443177576,9.441963636755485,9.174162719372127,1.0
S2-moderate,0.75,142,a,7,9,1,9,9,-4.0795509895875695,-1.45902030131714,0.0001234098044736,0.9255557789595532,6.238909535699268,,,,9.174162719372127,
S2-moderate,0.75,142,b,7,9,1,9,9,-9.885897284061649,11.73230103419688,0.0002273731364919,0.8912095221484118,13.674803086650488,,,,9.174162719372127,0.0
S2-moderate,0.75,142,c,7,9,1,9,9,-1.3078969714281174,1.6910650676167296,3.5408200393267166,0.3723678728595296,9.539644006920687,0.6914645030057863,8.184398484441457,10.894889529399917,9.174162719372127,1.0
S2-moderate,0.75,143,a,11,6,1,6,6,-1.570246855890083,5.082434607629521,82.9758779935827,0.2031364607663439,19.019620454492895,,,,9.174162719372127,
S2-moderate,0.75,143,b,11,6,1,6,6,1.459815439027155,0.3706866839470323,2358.7034400308694,0.0889006814447221,9.075827076713852,,,,9.174162719372127,0.0
S2-moderate,0.75,143,c,11,6,1,6,6,-0.7433031229703425,1.506254612345846,6.897576283492638,0.3118823492584908,9.53091788858266,0.43600331520538793,8.676367093640035,10.385468683525286,9.174162719372127,1.0
S2-moderate,0.75,148,a,9,8,1,8,8,-2.0524437427479167,0.4156643145239133,0.165630728010528,0.548260534143791,7.710269357274868,,,,9.174162719372127,
S2-moderate,0.75,148,b,9,8,1,8,8,1.1748703321916607,0.4619218955332667,2071.42125461423,0.120284625826394,9.135714188693475,0.3451461491512366,8.459240166954363,9.812188210432588,9.174162719372127,1.0
S2-moderate,0.75,148,c,9,8,1,8,8,-1.2484962331053495,1.2723438353341476,3.473987428111866,0.3902937867476639,8.938657786395382,0.22240307554773156,8.502755768270887,9.374559804519876,9.174162719372127,1.0
S2-moderate,0.75,149,a,7,9,1,9,9,-8.414504275713526,8.102382196937922,0.0001234098043265,0.913577092841676,11.72205861688701,,,,9.174162719372127,
S2-moderate,0.75,149,b,7,9,1,9,9,-0.9169180594755764,1.5988169635499871,7.098790873067776,0.3238833678717873,9.75261136531402,,,,9.174162719372127,0.0
S2-moderate,0.75,149,c,7,9,1,9,9,-2.528099407428795,2.4874086045469976,0.3015262512467376,0.482009540768806,9.89978431009281,,,,9.174162719372127,0.0
S2-moderate,0.75,150,a,10,7,1,7,7,-4.1426924633750595,3.023616434636991,0.0132790121120218,0.6662618733459542,9.589978715780264,,,,9.174162719372127,
S2-moderate,0.75,150,b,10,7,1,7,7,-9.27738038692794,11.999999999369084,0.0012383808015221,0.7989826186611299,14.492040582203892,,,,9.174162719372127,0.0
S2-moderate,0.75,150,c,10,7,1,7,7,-2.49519397036668,2.077647386167462,0.2713842765104606,0.5088183303902463,9.303174215456918,0.40272979775840617,8.513838316349343,10.092510114564494,9.174162719372127,1.0
S2-moderate,0.75,151,a,10,7,1,7,7,-1.6834728138869732,-1.5404890082118678,0.0188825800832221,0.617595268192053,5.5779800170688105,,,,9.174162719372127,
S2-moderate,0.75,151,b,10,7,1,7,7,1.7234938868073977,0.2198139106269604,7117.242457270442,0.0626819816725521,8.809093846434973,,,,9.174162719372127,0.0
S2-moderate,0.75,151,c,10,7,1,7,7,-1.4748557966457214,1.9299120036394648,1.827636556617296,0.3800262108967937,9.759492527756729,,,,9.174162719372127,0.0
S2-moderate,0.75,156,a,10,7,1,7,7,-4.252011047705869,-1.2027053854908116,0.0001234098048385,0.9425765256814324,6.408965167849553,,,,9.174162719372127,
S2-moderate,0.75,156,b,10,7,1,7,7,-10.237646590811137,11.999999994075353,0.0001409646729783,0.9308745866742306,13.470138712881864,,,,9.174162719372127,0.0
S2-moderate,0.75,156,c,10,7,1,7,7,-2.832908924278963,1.8220894229881457,0.1002000354186026,0.5699708266755978,8.877961033507097,0.4424617177559651,8.010752002167678,9.745170064846516,9.174162719372127,1.0
S2-moderate,0.75,157,a,10,7,1,7,7,-5.079247435988197,4.435631778939434,0.0045292282066387,0.7070290646881291,10.387623431551289,,,,9.174162719372127,
S2-moderate,0.75,157,b,10,7,1,7,7,-0.0400937468868898,1.0275816979280934,35.576889240328505,0.2471243771150795,9.215669219515432,,,,9.174162719372127,0.0
S2-moderate,0.75,157,c,10,7,1,7,7,-2.073545343151566,1.668602705146362,0.298898005239244,0.4777827129872291,8.96423776621704,,,,9.174162719372127,0.0
S2-moderate,0.75,158,a,10,7,1,7,7,-2.4412452957074944,3.5344330073227166,1.5648222914424097,0.413757559265668,11.397082514000292,,,,9.174162719372127,
S2-moderate,0.75,158,b,10,7,1,7,7,-5.110325375154767,2.4610280635859505,0.0007029625740662,0.8343308573849234,8.774349632357454,0.9034857802209453,7.003550042580331,10.545149222134578,9.174162719372127,1.0
S2-moderate,0.75,158,c,10,7,1,7,7,-1.9496443562590435,1.951577973299968,0.6525703138474341,0.4436016184060106,9.424771473842071,0.3734340005178221,8.692854282224427,10.156688665459715,9.174162719372127,1.0
S2-moderate,0.75,159,a,15,3,1,3,3,-10.234205644569847,11.772146859125556,0.0001234098043178,0.9535246363059732,13.14646718647618,,,,9.174162719372127,
S2-moderate,0.75,159,b,15,3,1,3,3,-6.591374925011509,5.413627313932254,0.0006550786107286,0.8572710688732509,10.349391429400788,2.2065773134451625,6.024579365945119,14.674203492856456,9.174162719372127,1.0
S2-moderate,0.75,159,c,15,3,1,3,3,-1.9697387096792311,1.0842798640436102,0.381450290448222,0.5047979122354215,8.282174210714505,0.3212968463348496,7.6524439635518995,8.91190445787711,9.174162719372127,1.0
S2-moderate,0.75,160,a,12,6,1,6,6,-5.648893675755344,6.340051689945042,0.0105339062405717,0.6679689059677048,11.88314938847885,,,,9.174162719372127,
S2-moderate,0.75,160,b,12,6,1,6,6,1.111825759821517,0.4423012047882719,822.6047542405594,0.130769963755155,8.777313476417097,,,,9.174162719372127,0.0
S2-moderate,0.75,160,c,12,6,1,6,6,-0.5137695713501518,1.0310506520320315,10.339070432037207,0.3105256168104044,8.826882348645618,,,,9.174162719372127,0.0
S2-moderate,0.75,161,a,13,5,1,5,5,-1.415036378556204,6.719183729997784,5345.978355777126,0.0832324981942532,44.649327294096985,,,,9.174162719372127,
S2-moderate,0.75,161,b,13,5,1,5,5,1.591925982272861,0.3177997536400194,7358.323794145571,0.0749169793558282,9.176126756890593,0.39589087304165876,8.400194903920823,9.952058609860362,9.174162719372127,1.0
S2-moderate,0.75,161,c,13,5,1,5,5,-0.9952659167773552,1.5255658794664062,6.597884054678556,0.3453275534014046,9.381070894125434,0.2821813217712585,8.82800566634386,9.93413612190701,9.174162719372127,1.0
S2-moderate,0.75,162,a,10,7,1,7,7,-2.472702194648961,9.122694017789598,8085.722107355746,0.0763180699458727,62.5658786358996,,,,9.174162719372127,
S2-moderate,0.75,162,b,10,7,1,7,7,1.6060899726852915,0.2737868420872282,8103.044387433326,0.0750816603083595,8.97769826997937,,,,9.174162719372127,0.0
S2-moderate,0.75,162,c,10,7,1,7,7,-1.710774271328814,1.416100102209437,1.0158647345311165,0.4438246124258495,8.878976179001262,,,,9.174162719372127,0.0
S2-moderate,0.75,163,a,10,7,1,7,7,-8.499052437744702,7.901249763413507,0.0001234098041536,0.9458878532443092,11.411720573597604,,,,9.174162719372127,
S2-moderate,0.75,163,b,10,7,1,7,7,-6.424453406159696,3.3345188235783896,0.0001234098049606,0.9492153459870492,9.131644262602542,,,,9.174162719372127,0.0
S2-moderate,0.75,163,c,10,7,1,7,7,-3.569173091927535,2.3098512781016067,0.0258613395311343,0.6327806505497794,9.167094481441396,,,,9.174162719372127,0.0
S2-moderate,0.75,152,a,11,6,1,6,6,-1.9872436892720169,8.135371766822601,6251.672142172012,0.0721818871629585,59.42108722563302,,,,9.174162719372127,
S2-moderate,0.75,152,b,11,6,1,6,6,1.5403798187654805,0.3087825853224361,4196.665603881939,0.0817605773503628,8.96537713777847,0.5003355499257066,7.984737479739042,9.946016795817897,9.174162719372127,1.0
S2-moderate,0.75,152,c,11,6,1,6,6,-0.3550961205195656,1.266818496647971,19.296265121477752,0.2735199417557193,9.48015163790647,0.28432913560541534,8.92287677236445,10.03742650344849,9.174162719372127,1.0
S2-moderate,0.75,153,a,13,5,1,5,5,-3.97987562286759,4.38939545543713,0.0675027952276042,0.5711044045477475,10.949507288373225,,,,9.174162719372127,
S2-moderate,0.75,153,b,13,5,1,5,5,1.4295917123471555,0.301360112198042,2365.6158568698133,0.0981637451311879,8.538704870911129,0.3778439815798012,7.798144275239503,9.279265466582755,9.174162719372127,1.0
S2-moderate,0.75,153,c,13,5,1,5,5,-2.100697546204692,1.5116388997428007,0.2832417976663214,0.4968207256540741,8.675430051728496,0.36385952558807116,7.962278486144046,9.388581617312946,9.174162719372127,1.0
S2-moderate,0.75,154,a,13,5,1,5,5,-4.574899694542912,-0.2389485189783953,0.0001234098043002,0.9369637296124094,6.941195473028221,,,,9.174162719372127,
S2-moderate,0.75,154,b,13,5,1,5,5,-6.29210818765859,3.4897254283705603,0.0001234098297834,0.9372021715748216,9.098555484813309,1.2989870041695155,6.552587740255477,11.64452322937114,9.174162719372127,1.0
S2-moderate,0.75,154,c,13,5,1,5,5,-2.77758426682421,1.3870829438325551,0.0529748916348906,0.5951057402584695,8.352674672797109,0.6836942230046849,7.01265861926983,9.692690726324388,9.174162719372127,1.0
S2-moderate,0.75,155,a,8,9,1,9,9,-1.0016164223769106,6.010928418980582,8103.083819845685,0.0704897729137659,46.851448658088074,,,,9.174162719372127,
S2-moderate,0.75,155,b,8,9,1,9,9,1.6083273120873978,0.2421933644207112,6259.649680538155,0.0761041543547307,8.786322436298628,0.553279705336177,7.701914140462787,9.870730732134469,9.174162719372127,1.0
S2-moderate,0.75,155,c,8,9,1,9,9,-1.2913174774523817,1.6584475647998642,2.5239131374214177,0.3682868469731802,9.568057366146894,,,,9.174162719372127,0.0
S2-moderate,0.75,164,a,11,6,1,6,6,-4.261097638957285,10.21048101403134,57.531262758407216,0.2467673214280629,26.595616343986073,,,,9.174162719372127,
S2-moderate,0.75,164,b,11,6,1,6,6,1.492053563287759,0.2819248533112825,4348.920501210144,0.0898030891961337,8.72140266628984,,,,9.174162719372127,0.0
S2-moderate,0.75,164,c,11,6,1,6,6,-1.588163661683887,1.3800626131657665,1.161250738164043,0.4297540147949127,8.874694518213207,,,,9.174162719372127,0.0
S2-moderate,0.75,165,a,10,7,1,7,7,-4.964912011920513,-0.2350101847390476,0.0001234098046482,0.9753680515227422,7.190719257212439,,,,9.174162719372127,
S2-moderate,0.75,165,b,10,7,1,7,7,0.5044881686353445,0.5636548789973752,284.60678032459543,0.2031392946544767,8.65571290945738,,,,9.174162719372127,0.0
S2-moderate,0.75,165,c,10,7,1,7,7,-3.127535741441388,1.047179291111973,0.0324971191022209,0.6543334345642225,8.14819529990212,,,,9.174162719372127,0.0
S2-moderate,0.75,166,a,7,9,1,9,9,-7.407879684712801,8.157477282236655,0.0014883420825944,0.7759994818868108,12.505284306947669,,,,9.174162719372127,
S2-moderate,0.75,166,b,7,9,1,9,9,-0.8113962210996082,2.004283697519311,19.249412305421103,0.2851925831911431,10.77500084672464,,,,9.174162719372127,0.0
S2-moderate,0.75,166,c,7,9,1,9,9,-0.8643000521077734,1.3327219029466,7.440206213790963,0.3348479926674677,9.270756289820657,0.3109380967029214,8.661328818861499,9.880183760779815,9.174162719372127,1.0
S2-moderate,0.75,167,a,14,4,1,4,4,1.6465664723827285,-1.494607281034272,487.71101008721854,0.1790053054726084,3.1330349502755284,,,,9.174162719372127,
S2-moderate,0.75,167,b,14,4,1,4,4,0.6973000748495488,0.2546875567285107,298.4957490049232,0.1982388154645241,7.860119257872189,0.5980868832611788,6.687890507054466,9.03234800868991,9.174162719372127,1.0
S2-moderate,0.75,167,c,14,4,1,4,4,-2.6943531776472973,2.30823864646675,0.3024911251298185,0.5230219491905564,9.458766576602144,0.3555439627462702,8.761913214698804,10.155619938505485,9.174162719372127,1.0
S2-moderate,0.75,176,a,12,6,1,6,6,-5.183732084883058,1.377548167217198,0.0001234098042576,0.9154638541264378,7.95457316658213,,,,9.174162719372127,
S2-moderate,0.75,176,b,12,6,1,6,6,1.578154249372363,0.3365185808298997,3711.4353512183466,0.0756374253947678,9.151496978260274,0.5845244809456998,8.005850047524733,10.297143908995816,9.174162719372127,1.0
S2-moderate,0.75,176,c,12,6,1,6,6,-1.82711350408882,2.22716915734702,1.0170612139836628,0.4131360610701865,9.83952241244865,,,,9.174162719372127,0.0
S2-moderate,0.75,177,a,7,9,1,9,9,1.1268488940879964,1.248316491240372,4446.469716389131,0.0781625546834717,14.80224985326739,,,,9.174162719372127,
S2-moderate,0.75,177,b,7,9,1,9,9,-9.435229916185534,11.999999992576162,0.0005493397388078,0.8092189966032589,14.503409096991485,,,,9.174162719372127,0.0
S2-moderate,0.75,177,c,7,9,1,9,9,-1.245785230386664,1.889355414287245,2.794764339395386,0.347649753853183,10.006155233302346,,,,9.174162719372127,0.0
S2-moderate,0.75,178,a,12,6,1,6,6,-1.5543882861809295,-0.3734317797864608,0.1090614763109378,0.5390379852577654,6.675546761980945,,,,9.174162719372127,
S2-moderate,0.75,178,b,12,6,1,6,6,-4.089757353115121,3.2609086041311035,0.0132908863661677,0.6548297342849511,9.671970198867127,,,,9.174162719372127,0.0
S2-moderate,0.75,178,c,12,6,1,6,6,-0.7811887903219281,1.1886894440373637,6.007123485152958,0.3382081806752902,8.8941811175913,,,,9.174162719372127,0.0
S2-moderate,0.75,179,a,14,4,1,4,4,-1.571365444303387,5.691876208518872,799.0020461404108,0.1670920311434124,23.16670526825499,,,,9.174162719372127,
S2-moderate,0.75,179,b,14,4,1,4,4,0.9291693784539076,0.2091635372168401,732.4801807644152,0.1698914873808865,7.860886669590189,,,,9.174162719372127,0.0
S2-moderate,0.75,179,c,14,4,1,4,4,-2.244521640681497,1.9730548302505673,0.728272551081961,0.4834606856174766,9.301241303841394,0.30468043930700317,8.704078616005827,9.898403991676961,9.174162719372127,1.0
S2-moderate,0.75,168,a,8,9,1,9,9,-4.161449041234794,-1.9782115290965352,0.0001234098058742,0.9700068173105584,6.085398698262175,,,,9.174162719372127,
S2-moderate,0.75,168,b,8,9,1,9,9,0.9688953105469365,0.4732111286643305,1224.2495303883936,0.1464556606733893,8.898056840455224,,,,9.174162719372127,0.0
S2-moderate,0.75,168,c,8,9,1,9,9,-3.519218701366415,1.7873914436812632,0.0277702427071317,0.6588996854320767,8.726336151914534,0.40617776118648946,7.930242368667904,9.522429935161165,9.174162719372127,1.0
S2-moderate,0.75,169,a,11,6,1,6,6,-1.1935113307118876,-1.356764595632029,0.092871760295296,0.5480959232940018,5.6479802368057745,,,,9.174162719372127,
S2-moderate,0.75,169,b,11,6,1,6,6,1.5512361370100225,0.3586959007378368,4750.609678258937,0.0778369778381091,9.296521659330898,,,,9.174162719372127,0.0
S2-moderate,0.75,169,c,11,6,1,6,6,-1.4863000029427988,1.380818228912348,1.1813339525281823,0.4205287600895754,8.809303234795186,0.34135081247884796,8.140267936243157,9.478338533347214,9.174162719372127,1.0
S2-moderate,0.75,170,a,11,6,1,6,6,1.5329098925838336,0.3787373846118664,7488.726949586103,0.0783364015571925,9.548374305461431,,,,9.174162719372127,
S2-moderate,0.75,170,b,11,6,1,6,6,1.5786828011902607,0.3233242588768418,8102.682402934233,0.075561906904282,9.29137048527555,,,,9.174162719372127,0.0
S2-moderate,0.75,170,c,11,6,1,6,6,-1.8056613788308369,1.7889464489059987,0.9574305441490965,0.4317883734751521,9.356860708374938,,,,9.174162719372127,0.0
S2-moderate,0.75,171,a,11,6,1,6,6,0.921929251354141,1.0930981739626526,1691.4557107842727,0.1161332565878287,11.675230721185956,,,,9.174162719372127,
S2-moderate,0.75,171,b,11,6,1,6,6,-1.7908932762605425,1.2519206158883405,0.5356448080261261,0.4657064134769275,8.591556482432287,,,,9.174162719372127,0.0
S2-moderate,0.75,171,c,11,6,1,6,6,-1.7100098794641858,2.0068318867930772,1.5458689591546535,0.407400058159636,9.704591278581471,0.44413168842112793,8.834109164883095,10.575073392279847,9.174162719372127,1.0
S2-moderate,0.75,180,a,10,7,1,7,7,-5.256315315217005,1.3788984314241004,0.0001234098043569,0.9238435135468586,7.9764146198231725,,,,9.174162719372127,
S2-moderate,0.75,180,b,10,7,1,7,7,-6.003248178246597,3.0138903042858622,0.0001234098074339,0.9232266938600002,8.898931146594526,,,,9.174162719372127,0.0
S2-moderate,0.75,180,c,10,7,1,7,7,-1.7083401304882715,1.5322823324333452,0.6898866343663793,0.4399635162969172,8.91564749501485,,,,9.174162719372127,0.0
S2-moderate,0.75,181,a,8,9,1,9,9,-4.092864155185262,1.5605732237266428,0.001753614839479,0.7481544088271167,8.332626930874431,,,,9.174162719372127,
S2-moderate,0.75,181,b,8,9,1,9,9,-9.51233647901572,11.99999999914028,0.0004215109166475,0.8297366459880046,14.237604452263566,,,,9.174162719372127,0.0
S2-moderate,0.75,181,c,8,9,1,9,9,-1.985986590208729,1.9404723015747312,0.5278350836792349,0.4487887635435906,9.38533644065052,,,,9.174162719372127,0.0
S2-moderate,0.75,182,a,11,6,1,6,6,1.8138858875678192,0.0602901360122083,8103.083803312744,0.0606261685168682,7.605352752490857,,,,9.174162719372127,
S2-moderate,0.75,182,b,11,6,1,6,6,1.7072315287076534,0.2995918194177461,8103.083922498588,0.0601255167443363,9.489004893320493,,,,9.174162719372127,0.0
S2-moderate,0.75,182,c,11,6,1,6,6,-0.4925804630801753,1.4078031206944848,11.265084455794552,0.2824770664579759,9.634061362866497,0.3330661902016998,8.981263625603198,10.286859100129796,9.174162719372127,1.0
S2-moderate,0.75,183,a,10,7,1,7,7,-3.1866664882705704,1.7435372508465514,0.0207232133302566,0.6165213352109814,8.715064822365916,,,,9.174162719372127,
S2-moderate,0.75,183,b,10,7,1,7,7,1.750583295972034,0.1910422018693748,8102.244385409348,0.0607147660177577,8.66475411640113,,,,9.174162719372127,0.0
